Date,Country,Geo,Term,Interest
2012-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,0.73
2012-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,0.77
2012-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,1.16
2012-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,2.17
2012-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3.23
2012-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3.68
2012-09-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3.69
2012-10-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3.66
2012-11-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3.63
2012-12-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3.56
2013-01-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3.5
2013-02-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3.53
2013-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3.62
2013-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3.71
2013-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3.32
2013-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,2.31
2013-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,1.26
2013-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,0.93
2013-09-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,0.93
2013-10-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,0.88
2013-11-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,0.82
2013-12-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,0.79
2014-01-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,0.76
2014-02-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,0.78
2014-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,0.86
2014-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,0.94
2014-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,1.52
2014-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,2.34
2014-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,2.85
2014-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3
2014-09-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3.46
2014-10-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,4.11
2014-11-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,4.6
2014-12-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.45
2015-01-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,6.49
2015-02-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,6.9
2015-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,6.96
2015-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,7.06
2015-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,6.72
2015-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.94
2015-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.6
2015-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.7
2015-09-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.81
2015-10-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,6.32
2015-11-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,7.16
2015-12-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,6.97
2016-01-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.93
2016-02-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.37
2016-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.42
2016-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.55
2016-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.63
2016-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.59
2016-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.42
2016-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.41
2016-09-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.09
2016-10-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3.94
2016-11-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,2.62
2016-12-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,2.66
2017-01-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,3.95
2017-02-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.34
2017-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,5.92
2017-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,6.01
2017-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,6.39
2017-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,7.37
2017-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,8.36
2017-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,8.71
2017-09-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,8.83
2017-10-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,9.38
2017-11-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,10.05
2017-12-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,9.71
2018-01-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,8.8
2018-02-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,8.01
2018-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,7.76
2018-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,7.84
2018-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,7.73
2018-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,7.36
2018-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,7.02
2018-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,6.94
2018-09-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,7.48
2018-10-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,8.02
2018-11-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,8.14
2018-12-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,8.66
2019-01-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,9.11
2019-02-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,9.2
2019-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,9.17
2019-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,9.43
2019-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,10.76
2019-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,12.67
2019-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,14.64
2019-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,16.18
2019-09-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,16.71
2019-10-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,17.22
2019-11-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,18.17
2019-12-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,19.01
2020-01-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,19.86
2020-02-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,20.3
2020-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,20.55
2020-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,20.71
2020-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,19.76
2020-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,18.22
2020-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,16.85
2020-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,16.05
2020-09-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,16
2020-10-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,15.88
2020-11-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,15.6
2020-12-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,15.39
2021-01-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,15.71
2021-02-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,17.6
2021-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,20.43
2021-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,22.75
2021-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,24.36
2021-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,25.33
2021-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,25.99
2021-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,25.94
2021-09-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,25.31
2021-10-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,25.65
2021-11-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,27.43
2021-12-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,29.89
2022-01-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,32.21
2022-02-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,33.91
2022-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,34.97
2022-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,36.72
2022-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,40.54
2022-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,45.51
2022-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,50.65
2022-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,57.78
2022-09-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,66.54
2022-10-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,72.89
2022-11-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,76.11
2022-12-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,78.55
2023-01-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,81.03
2023-02-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,82.48
2023-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,82.6
2023-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,81.81
2023-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,80.18
2023-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,78.65
2023-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,77.77
2023-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,76.62
2023-09-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,75.48
2023-10-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,75.83
2023-11-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,78.56
2023-12-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,81.56
2024-01-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,82.75
2024-02-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,83.84
2024-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,87.98
2024-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,93.78
2024-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,97.62
2024-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,99.66
2024-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,100
2024-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,97.03
2024-09-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,92.01
2024-10-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,88.28
2024-11-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,84.15
2024-12-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,79.21
2025-01-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,75.66
2025-02-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,72.98
2025-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,68.39
2025-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,62.35
2025-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,58.11
2025-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,55.27
2025-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,53.41
2025-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,53.54
2025-09-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,54.05
2025-10-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,53.11
2025-11-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,51.26
2025-12-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,49.47
2026-01-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,48.16
2026-02-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,47.28
2026-03-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,46.34
2026-04-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,45.82
2026-05-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,45.74
2026-06-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,45.23
2026-07-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,44.29
2026-08-01,Netherlands,NL,minimumloon stijging + minimumloon verhoging,42.98
2004-01-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,0
2004-02-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,0
2004-03-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,0
2004-04-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,0.06
2004-05-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,0.82
2004-06-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,1.15
2004-07-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,0.98
2004-08-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,1.35
2004-09-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.17
2004-10-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.43
2004-11-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.28
2004-12-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.09
2005-01-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.09
2005-02-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.09
2005-03-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.09
2005-04-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.07
2005-05-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.12
2005-06-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.2
2005-07-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.2
2005-08-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.28
2005-09-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.4
2005-10-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.48
2005-11-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.49
2005-12-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.49
2006-01-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.49
2006-02-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.49
2006-03-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.49
2006-04-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.49
2006-05-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.59
2006-06-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.75
2006-07-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,2.84
2006-08-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,3.01
2006-09-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,3.25
2006-10-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,3.39
2006-11-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,3.45
2006-12-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,3.45
2007-01-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,4.17
2007-02-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,6.38
2007-03-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,7.5
2007-04-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,7.5
2007-05-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,7.72
2007-06-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,10.19
2007-07-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,14.57
2007-08-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,17.07
2007-09-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,17.68
2007-10-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,20.09
2007-11-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,24.31
2007-12-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,28.19
2008-01-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,31.63
2008-02-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,32.88
2008-03-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,34.03
2008-04-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,37.26
2008-05-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,39.67
2008-06-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,38.42
2008-07-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,34.96
2008-08-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,33.08
2008-09-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,33.16
2008-10-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,31.33
2008-11-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,27.38
2008-12-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,25.21
2009-01-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,22.83
2009-02-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,20.46
2009-03-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,21.86
2009-04-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,23.58
2009-05-01,Poland,PL,podwyżka pensji + podwyżka wynagrodzenia + podwyżka płacy,24.04
